,PROM_mom,PROM_SA,PROM_DEVIATION,CPI_SA,MIACR,CPI,MIACR_LAG,MIACR_LAG_month,MIACR_month,CPI_SA_minus_goal,RUB,RATE,CPI_LAG,dummy1,dummy2,MIACR_diff,OUTPUT_GAP,CPI_2014_2020,RUB_2010_2014,CPI_SA_corr,RATE_LAG,UNEMP,USD_LOG
2023-12-01,6.1,-2.803832950903264,-3.1818054698873564,0.5007620396734637,15.18,7.4167012720389724,14.79,0.0115608312965345,0.0118467851606884,0.0017076203967346,0.0095961213735282,16.0,7.470020393091303,0,0,0.3900000000000005,0.0483333480488199,-0.33,0.0,6.009144476081564,15.0,2.9,4.550068601641849
2024-01-01,-18.4,-0.1142915027680651,-0.4840479505662061,0.3066481276459429,15.68,7.438005655472546,15.18,0.0118467851606884,0.0122120971147396,-0.0002335187235405,-0.0238620914810887,16.0,7.4167012720389724,0,0,0.5,1.5580098678118812,-0.33,-0.0,3.6797775317513146,16.0,3.0,4.559664723015377
2024-02-01,-0.6,0.9570371685606052,0.5945382627773396,0.5782076192674835,15.79,7.6732869738500575,15.68,0.0122120971147396,0.012292271470377,0.0024820761926748,0.0264473054489542,16.0,7.438005655472546,0,0,0.1099999999999994,5.177019597353885,-0.33,0.0,6.938491431209803,16.0,2.9,4.535802631534288
2024-03-01,10.4,0.461699173222609,0.105717571949574,-0.0050642520903305,15.55,7.694742246735142,15.79,0.012292271470377,0.012117255455148,-0.0033506425209033,0.0051429895708139,16.0,7.6732869738500575,0,0,-0.2399999999999984,0.805547092382966,-0.33,0.0,-0.060771025083966,16.0,2.8,4.5622499369832425
2024-04-01,-3.7,1.7929236778846152,1.4428961479042377,0.5547628348851912,15.7,7.82348670847659,15.55,0.012117255455148,0.0122266794668703,0.0022476283488519,0.0064408592394533,16.0,7.694742246735142,0,0,0.1499999999999985,1.643417393357482,-0.33,0.0,6.657154018622294,16.0,2.7,4.5673929265540565
2024-05-01,-0.7,0.4955023492132875,0.1510353200970133,0.8592513801940453,16.01,8.285694856065495,15.7,0.0122266794668703,0.0124524109451222,0.0052925138019404,-0.0194127133388635,16.0,7.82348670847659,0,0,0.3100000000000023,2.6903995999654677,-0.33,-0.0,10.311016562328543,16.0,2.6,4.57383378579351
2024-06-01,2.3,1.6738622705419592,1.3346316335288724,0.8492607588362406,15.73,8.576988445894496,16.01,0.0124524109451222,0.0122485486631649,0.0051926075883624,-0.032773632037153,16.0,8.285694856065495,0,0,-0.2800000000000011,-0.7538513143129197,-0.33,-0.0,10.191129106034888,16.0,2.6,4.554421072454646
2024-07-01,1.0,0.1908767664627046,-0.1433826141043698,1.2536337859827085,16.16,9.127264348780397,15.73,0.0122485486631649,0.0125614374196973,0.009236337859827,-0.0011691340236748,18.0,8.576988445894496,0,0,0.4299999999999997,0.5101327906969342,-0.33,-0.0,15.043605431792502,16.0,2.4,4.521647440417493
2024-08-01,1.3,0.1989660729895104,-0.1306208964373134,0.7720266084380316,17.76,9.040206299838417,16.16,0.0125614374196973,0.0137164244483141,0.0044202660843803,0.0232829273544661,18.0,9.127264348780397,0,0,1.6000000000000014,-0.2181275940446454,-0.33,0.0,9.264319301256378,18.0,2.4,4.5204783063938185
2024-09-01,-0.1,-0.398673787150349,-0.723910943265291,0.7378042162468906,18.46,8.61861731939888,17.76,0.0137164244483141,0.0142172138512677,0.0040780421624689,0.0287986431032702,19.0,9.040206299838417,0,0,0.6999999999999993,-0.3391474034655815,-0.33,0.0,8.853650594962687,18.0,2.4,4.543761233748285
2024-10-01,5.0,-0.002563647290211,-0.3237882695486614,0.7933734907224114,18.93,8.532437716249518,18.46,0.0142172138512677,0.0145519382635346,0.0046337349072241,0.0441552608284467,21.0,8.61861731939888,0,0,0.4699999999999988,2.2465735752558063,-0.33,0.0,9.520481888668936,19.0,2.4,4.572559876851555
2024-11-01,3.1,3.248494409236597,2.930980631345509,1.3393333901979414,20.65,8.875928766286112,18.93,0.0145519382635346,0.0157666360435626,0.0100933339019794,0.0319150598919009,21.0,8.532437716249518,0,0,1.7199999999999989,0.6385591068442018,-0.33,0.0,16.072000682375297,21.0,2.3,4.616715137680002
2024-12-01,3.6,-5.303832950903264,-5.617879498653362,1.0907620396734528,21.14,9.513641443463785,20.65,0.0157666360435626,0.0161097784386881,0.0076076203967345,0.0125414501174692,21.0,8.875928766286112,0,0,0.490000000000002,5.636176943970469,-0.33,0.0,13.089144476081431,21.0,2.3,4.648630197571903
2025-01-01,-18.8,-0.5142915027680672,-0.8252598996624132,0.6766481276459475,20.79,9.91538690582827,21.14,0.0161097784386881,0.0158648068912774,0.0034664812764594,-0.0251033829557059,21.0,9.513641443463785,0,0,-0.3500000000000014,-1.961249505076975,-0.33,-0.0,8.119777531751371,21.0,2.3,4.661171647689372
2025-02-01,1.6,3.1570371685606053,2.849002508698652,0.708207619267479,20.81,10.0573118193936,20.79,0.0158648068912774,0.0158788227827944,0.0037820761926747,-0.0751286754344757,21.0,9.91538690582827,0,0,0.0199999999999995,-3.754788233186354,-0.33,-0.0,8.498491431209748,21.0,2.4,4.636068264733666
2025-03-01,9.7,-0.238300826777392,-0.5432441882531837,0.2549357479096745,21.33,10.34234918440049,20.81,0.0158788227827944,0.0162424914237173,-0.0007506425209032,-0.060442001792059,21.0,10.0573118193936,0,0,0.5199999999999996,-2.5453710353635857,-0.33,-0.0,3.0592289749160937,21.0,2.4,4.56093958929919
2025-04-01,-2.7,2.792923677884615,2.4913333039294474,0.4547628348851969,21.07,10.232555802127475,21.33,0.0162424914237173,0.0160608360791141,0.0012476283488519,-0.0116669172921382,21.0,10.34234918440049,0,0,-0.259999999999998,-1.3336689574317706,-0.33,-0.0,5.457154018622363,21.0,2.3,4.500497587507131
2025-05-01,-0.4,0.7955023492132874,0.497668504984749,0.5492513801940573,20.76,9.893345038789604,21.07,0.0160608360791141,0.0158437790647785,0.0021925138019405,-0.0340115742552384,21.0,10.232555802127475,0,0,-0.3099999999999987,-1.3201762833365005,-0.33,-0.0,6.591016562328687,21.0,2.3,4.488830670214993
2025-06-01,-0.1,-0.7261377294580406,-1.0198426579396178,0.4092607588362429,20.03,9.412889237745592,20.76,0.0158437790647785,0.0153306203570549,0.0007926075883624,-0.012148481600537,20.0,9.893345038789604,0,0,-0.7300000000000004,-0.3052946811235961,-0.33,-0.0,4.911129106034915,21.0,2.2,4.4548190959597544
2025-07-01,2.2,1.3908767664627049,1.1016074232499005,0.6836337859827011,19.27,8.796265282183867,20.03,0.0153306203570549,0.0147933243027884,0.003536337859827,0.0097658306792975,18.0,9.412889237745592,0,0,-0.7600000000000016,-0.7893341399302587,-0.33,0.0,8.203605431792413,20.0,2.2,4.442670614359217
2025-08-01,-0.2,-1.3010339270104896,-1.5855559095244276,0.1720266084380231,17.73,8.144790639775579,19.27,0.0147933243027884,0.0136949011210341,-0.0015797339156197,0.0136224732286329,18.0,8.796265282183867,0,0,-1.5399999999999991,-1.172583447874215,-0.33,0.0,2.064319301256277,18.0,2.2,4.452436445038515
2025-09-01,2.7,2.401326212849652,2.1217919718574505,0.5978042162468901,17.19,7.994111194218556,17.73,0.0136949011210341,0.0133066190337436,0.0026780421624689,0.0399294688624429,17.0,8.144790639775579,0,0,-0.5399999999999991,-0.9552765782023416,-0.33,0.0,7.17365059496268,18.0,2.1,4.466058918267148
2025-10-01,5.1,0.0974363527097885,-0.1768310524957539,0.5433734907224114,16.48,7.726135732198136,17.19,0.0133066190337436,0.0127935965556968,0.0021337349072241,-0.0288814749186361,16.5,7.994111194218556,0,0,-0.7100000000000009,0.5624339252446042,-0.33,-0.0,6.520481888668936,17.0,2.2,4.505988387129591
2025-11-01,-0.2,-0.0515055907634026,-0.3203356991400274,0.3293333901979364,16.29,6.65344129180061,16.48,0.0127935965556968,0.0126558226893152,-6.666098020636224e-06,-0.0113822241718413,16.5,7.726135732198136,0,0,-0.1900000000000012,-1.4195381427228997,-0.33,-0.0,3.9520006823752367,16.5,2.2,4.477106912210955
2025-12-01,8.1,-0.8038329509032636,-1.0671516546971724,0.0907620396734528,16.01,5.600801721214355,16.29,0.0126558226893152,0.0124524109451222,-0.0023923796032654,-0.0176928825897979,16.0,6.65344129180061,0,0,-0.2799999999999976,1.9986819547941528,-0.33,-0.0,1.0891444760814335,16.5,2.1,4.4657246880391135
